user_id,order_id,Date,Amount,Merchant_id,Purchase_status,Rate_pct,Merchant_name,Revenue,Month,weekday,User_id,Age,Gender,Location,First_tran_date,tran_month,first_tran_month,Type_user
39118322,5838636743,2020-06-05,100000,14,Mua hộ,4,Vinaphone,4000.0,2020-06,Friday,39118322,18_to_22,Female,HCMC,2019-06-26,2020-06,2019-06,Current
879753,5836766384,2020-06-05,50000,13,,3,Mobifone,1500.0,2020-06,Friday,879753,unknown,Male,Other,2020-02-16,2020-06,2020-02,Current
39013285,5833494270,2020-06-05,20000,12,,2,Viettel,400.0,2020-06,Friday,39013285,23_to_27,Male,Other,2018-10-29,2020-06,2018-10,Current
53926975,5847186710,2020-06-06,100000,14,Mua hộ,4,Vinaphone,4000.0,2020-06,Saturday,53926975,>37,Male,Other,2020-02-27,2020-06,2020-02,Current
30098463,5845543743,2020-06-06,50000,13,,3,Mobifone,1500.0,2020-06,Saturday,30098463,>37,Female,HCMC,2018-06-13,2020-06,2018-06,Current
50837344,5847272436,2020-06-06,100000,13,Mua hộ,3,Mobifone,3000.0,2020-06,Saturday,50837344,18_to_22,Female,Other,2019-12-04,2020-06,2019-12,Current
55075854,5849823254,2020-06-06,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Saturday,55075854,18_to_22,Male,Other,2020-04-14,2020-06,2020-04,Current
50949622,5849948075,2020-06-06,20000,12,,2,Viettel,400.0,2020-06,Saturday,50949622,18_to_22,Male,Other,2020-01-27,2020-06,2020-01,Current
53944912,5848236997,2020-06-06,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Saturday,53944912,23_to_27,Female,Other,2020-03-02,2020-06,2020-03,Current
49271303,5843304577,2020-06-06,200000,12,Mua hộ,2,Viettel,4000.0,2020-06,Saturday,49271303,23_to_27,Male,Other,2020-01-24,2020-06,2020-01,Current
8402905,5841863365,2020-06-06,10000,12,,2,Viettel,200.0,2020-06,Saturday,8402905,23_to_27,Female,Other,2019-05-31,2020-06,2019-05,Current
44906812,5847734843,2020-06-06,20000,12,,2,Viettel,400.0,2020-06,Saturday,44906812,23_to_27,Male,Other,2019-05-27,2020-06,2019-05,Current
49295204,5849996108,2020-06-06,20000,13,,3,Mobifone,600.0,2020-06,Saturday,49295204,23_to_27,Female,Other,2019-10-07,2020-06,2019-10,Current
38702875,5847180585,2020-06-06,10000,14,,4,Vinaphone,400.0,2020-06,Saturday,38702875,23_to_27,Male,Other,2017-04-28,2020-06,2017-04,Current
54109444,5844381829,2020-06-06,10000,15,,4,Vietnamobile,400.0,2020-06,Saturday,54109444,23_to_27,Male,Other,2020-03-02,2020-06,2020-03,Current
34997387,5844436177,2020-06-06,10000,14,,4,Vinaphone,400.0,2020-06,Saturday,34997387,23_to_27,Male,Other,2016-02-08,2020-06,2016-02,Current
46839077,5843798165,2020-06-06,20000,12,,2,Viettel,400.0,2020-06,Saturday,46839077,23_to_27,Male,Other,2019-12-13,2020-06,2019-12,Current
43440627,5849844607,2020-06-06,10000,14,,4,Vinaphone,400.0,2020-06,Saturday,43440627,18_to_22,Female,HN,2019-12-04,2020-06,2019-12,Current
38854435,5847194512,2020-06-06,50000,12,,2,Viettel,1000.0,2020-06,Saturday,38854435,18_to_22,Male,HCMC,2019-04-14,2020-06,2019-04,Current
55127320,5845996054,2020-06-06,10000,14,,4,Vinaphone,400.0,2020-06,Saturday,55127320,18_to_22,Male,HCMC,2020-04-09,2020-06,2020-04,Current
47642075,5848723188,2020-06-06,20000,12,,2,Viettel,400.0,2020-06,Saturday,47642075,18_to_22,Female,HCMC,2019-06-14,2020-06,2019-06,Current
48099818,5850035624,2020-06-06,50000,15,,4,Vietnamobile,2000.0,2020-06,Saturday,48099818,18_to_22,Male,HN,2020-05-07,2020-06,2020-05,Current
55952065,5847035286,2020-06-06,50000,13,,3,Mobifone,1500.0,2020-06,Saturday,55952065,23_to_27,Female,HCMC,2020-05-16,2020-06,2020-05,Current
48349698,5846986897,2020-06-06,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Saturday,48349698,23_to_27,Male,HCMC,2019-11-21,2020-06,2019-11,Current
10868836,5850650584,2020-06-06,10000,12,,2,Viettel,200.0,2020-06,Saturday,10868836,28_to_32,Female,HCMC,2019-05-08,2020-06,2019-05,Current
17745844,5847435506,2020-06-06,300000,14,Mua hộ,4,Vinaphone,12000.0,2020-06,Saturday,17745844,28_to_32,Female,HCMC,2018-12-18,2020-06,2018-12,Current
44332190,5841867381,2020-06-06,30000,12,,2,Viettel,600.0,2020-06,Saturday,44332190,>37,Female,HCMC,2020-03-19,2020-06,2020-03,Current
20010961,5844241878,2020-06-06,20000,12,,2,Viettel,400.0,2020-06,Saturday,20010961,33_to_37,Male,HCMC,2019-12-08,2020-06,2019-12,Current
36411453,5842028359,2020-06-06,10000,14,,4,Vinaphone,400.0,2020-06,Saturday,36411453,33_to_37,Female,HCMC,2018-09-18,2020-06,2018-09,Current
44112735,5844872788,2020-06-06,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Saturday,44112735,33_to_37,Female,Other,2018-11-09,2020-06,2018-11,Current
49601085,5846655198,2020-06-06,20000,15,,4,Vietnamobile,800.0,2020-06,Saturday,49601085,33_to_37,Female,Other,2019-09-27,2020-06,2019-09,Current
15901521,5848959696,2020-06-06,10000,13,,3,Mobifone,300.0,2020-06,Saturday,15901521,33_to_37,Female,HCMC,2018-09-12,2020-06,2018-09,Current
24330447,5848634949,2020-06-06,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Saturday,24330447,33_to_37,Male,HN,2019-12-08,2020-06,2019-12,Current
15344202,5848640170,2020-06-06,10000,13,Mua hộ,3,Mobifone,300.0,2020-06,Saturday,15344202,33_to_37,Female,HCMC,2020-01-12,2020-06,2020-01,Current
42103494,5846949934,2020-06-06,20000,12,,2,Viettel,400.0,2020-06,Saturday,42103494,23_to_27,Male,Other,2018-11-25,2020-06,2018-11,Current
19493027,5844201908,2020-06-06,100000,13,Mua hộ,3,Mobifone,3000.0,2020-06,Saturday,19493027,unknown,Male,HCMC,2020-03-05,2020-06,2020-03,Current
4741365,5844574243,2020-06-06,100000,13,Mua hộ,3,Mobifone,3000.0,2020-06,Saturday,4741365,unknown,Male,HCMC,2019-02-27,2020-06,2019-02,Current
41357195,5848960765,2020-06-06,20000,13,,3,Mobifone,600.0,2020-06,Saturday,41357195,23_to_27,Female,HCMC,2018-03-21,2020-06,2018-03,Current
33238551,5845261522,2020-06-06,50000,14,,4,Vinaphone,2000.0,2020-06,Saturday,33238551,unknown,Male,Other,2020-06-06,2020-06,2020-06,New
32239701,5843475667,2020-06-06,50000,13,,3,Mobifone,1500.0,2020-06,Saturday,32239701,unknown,Male,Unknown,2020-05-01,2020-06,2020-05,Current
30069016,5850099999,2020-06-06,50000,12,,2,Viettel,1000.0,2020-06,Saturday,30069016,unknown,Female,Unknown,2020-04-20,2020-06,2020-04,Current
47877660,5856114179,2020-06-07,10000,12,,2,Viettel,200.0,2020-06,Sunday,47877660,>37,Male,Other,2020-04-02,2020-06,2020-04,Current
49031504,5855807238,2020-06-07,20000,13,,3,Mobifone,600.0,2020-06,Sunday,49031504,>37,Male,HCMC,2019-08-31,2020-06,2019-08,Current
38421399,5852962875,2020-06-07,50000,14,,4,Vinaphone,2000.0,2020-06,Sunday,38421399,>37,Female,Other,2017-04-03,2020-06,2017-04,Current
41194230,5852953096,2020-06-07,100000,14,Mua hộ,4,Vinaphone,4000.0,2020-06,Sunday,41194230,23_to_27,Male,Other,2019-09-22,2020-06,2019-09,Current
44776750,5853816812,2020-06-07,20000,12,,2,Viettel,400.0,2020-06,Sunday,44776750,23_to_27,Female,Other,2019-07-20,2020-06,2019-07,Current
39862625,5853895081,2020-06-07,20000,13,,3,Mobifone,600.0,2020-06,Sunday,39862625,23_to_27,Female,Other,2020-06-07,2020-06,2020-06,New
41200425,5855794363,2020-06-07,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Sunday,41200425,23_to_27,Female,Other,2018-02-28,2020-06,2018-02,Current
17477483,5857617238,2020-06-07,20000,12,,2,Viettel,400.0,2020-06,Sunday,17477483,28_to_32,Female,Other,2019-10-10,2020-06,2019-10,Current
41030409,5857213713,2020-06-07,30000,12,,2,Viettel,600.0,2020-06,Sunday,41030409,28_to_32,Female,Other,2020-02-07,2020-06,2020-02,Current
42307744,5857333455,2020-06-07,50000,14,,4,Vinaphone,2000.0,2020-06,Sunday,42307744,18_to_22,Male,HCMC,2019-11-18,2020-06,2019-11,Current
40841312,5859031271,2020-06-07,30000,12,,2,Viettel,600.0,2020-06,Sunday,40841312,23_to_27,Male,HN,2019-08-10,2020-06,2019-08,Current
45849066,5854058114,2020-06-07,20000,12,,2,Viettel,400.0,2020-06,Sunday,45849066,23_to_27,Male,HCMC,2019-03-01,2020-06,2019-03,Current
49926084,5858945851,2020-06-07,20000,14,,4,Vinaphone,800.0,2020-06,Sunday,49926084,28_to_32,Male,HCMC,2020-02-20,2020-06,2020-02,Current
48267376,5856876966,2020-06-07,20000,15,,4,Vietnamobile,800.0,2020-06,Sunday,48267376,18_to_22,Male,HN,2019-12-24,2020-06,2019-12,Current
44073348,5855303656,2020-06-07,50000,13,,3,Mobifone,1500.0,2020-06,Sunday,44073348,28_to_32,Female,Other,2018-11-05,2020-06,2018-11,Current
9804930,5853315819,2020-06-07,50000,13,,3,Mobifone,1500.0,2020-06,Sunday,9804930,28_to_32,Female,HCMC,2018-03-31,2020-06,2018-03,Current
19586201,5857871183,2020-06-07,10000,12,,2,Viettel,200.0,2020-06,Sunday,19586201,33_to_37,Male,Other,2019-03-29,2020-06,2019-03,Current
10141228,5854337171,2020-06-07,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Sunday,10141228,33_to_37,Male,Other,2017-10-04,2020-06,2017-10,Current
46004886,5852274293,2020-06-07,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Sunday,46004886,33_to_37,Male,HCMC,2020-01-22,2020-06,2020-01,Current
48856301,5853026725,2020-06-07,10000,13,,3,Mobifone,300.0,2020-06,Sunday,48856301,33_to_37,Female,HCMC,2019-12-24,2020-06,2019-12,Current
43729056,5855687912,2020-06-07,10000,14,,4,Vinaphone,400.0,2020-06,Sunday,43729056,33_to_37,Male,HCMC,2019-11-08,2020-06,2019-11,Current
52411508,5852308101,2020-06-07,50000,14,,4,Vinaphone,2000.0,2020-06,Sunday,52411508,unknown,Female,Other,2020-03-19,2020-06,2020-03,Current
50586206,5851450611,2020-06-07,20000,14,,4,Vinaphone,800.0,2020-06,Sunday,50586206,28_to_32,Male,Other,2019-11-15,2020-06,2019-11,Current
37376731,5853591572,2020-06-07,50000,14,,4,Vinaphone,2000.0,2020-06,Sunday,37376731,23_to_27,Male,Other,2020-02-06,2020-06,2020-02,Current
46062154,5852489955,2020-06-07,100000,13,Mua hộ,3,Mobifone,3000.0,2020-06,Sunday,46062154,unknown,Male,HCMC,2019-02-26,2020-06,2019-02,Current
48148039,5852868536,2020-06-07,50000,12,,2,Viettel,1000.0,2020-06,Sunday,48148039,28_to_32,Female,Other,2019-07-15,2020-06,2019-07,Current
51530059,5852383123,2020-06-07,100000,13,,3,Mobifone,3000.0,2020-06,Sunday,51530059,unknown,Male,Other,2020-06-07,2020-06,2020-06,New
3571826,5863251392,2020-06-08,10000,13,,3,Mobifone,300.0,2020-06,Monday,3571826,>37,Female,Other,2019-11-27,2020-06,2019-11,Current
9678966,5859998694,2020-06-08,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Monday,9678966,>37,Male,Other,2019-01-16,2020-06,2019-01,Current
5482820,5864683831,2020-06-08,10000,12,,2,Viettel,200.0,2020-06,Monday,5482820,>37,Male,HCMC,2017-05-08,2020-06,2017-05,Current
34074086,5864893706,2020-06-08,20000,12,,2,Viettel,400.0,2020-06,Monday,34074086,>37,Male,HCMC,2017-08-03,2020-06,2017-08,Current
43871689,5867040543,2020-06-08,10000,13,,3,Mobifone,300.0,2020-06,Monday,43871689,18_to_22,Male,HCMC,2018-11-02,2020-06,2018-11,Current
47025244,5861372485,2020-06-08,20000,14,,4,Vinaphone,800.0,2020-06,Monday,47025244,23_to_27,Female,Other,2019-05-02,2020-06,2019-05,Current
42059716,5861895501,2020-06-08,200000,14,Mua hộ,4,Vinaphone,8000.0,2020-06,Monday,42059716,23_to_27,Female,Other,2019-01-23,2020-06,2019-01,Current
36916388,5864622054,2020-06-08,10000,13,,3,Mobifone,300.0,2020-06,Monday,36916388,23_to_27,Male,Other,2019-10-23,2020-06,2019-10,Current
2297429,5866595189,2020-06-08,10000,12,,2,Viettel,200.0,2020-06,Monday,2297429,23_to_27,Female,Other,2020-05-15,2020-06,2020-05,Current
52345961,5860348906,2020-06-08,50000,14,,4,Vinaphone,2000.0,2020-06,Monday,52345961,28_to_32,Female,Other,2020-01-05,2020-06,2020-01,Current
47691758,5859214768,2020-06-08,100000,12,,2,Viettel,2000.0,2020-06,Monday,47691758,18_to_22,Female,HN,2019-06-20,2020-06,2019-06,Current
42105821,5864653260,2020-06-08,20000,12,,2,Viettel,400.0,2020-06,Monday,42105821,23_to_27,Female,HN,2018-06-12,2020-06,2018-06,Current
49117421,5868149582,2020-06-08,10000,13,,3,Mobifone,300.0,2020-06,Monday,49117421,23_to_27,Female,HCMC,2019-10-26,2020-06,2019-10,Current
53874599,5868507622,2020-06-08,50000,12,,2,Viettel,1000.0,2020-06,Monday,53874599,23_to_27,Male,HCMC,2020-03-09,2020-06,2020-03,Current
39232824,5868713717,2020-06-08,10000,12,,2,Viettel,200.0,2020-06,Monday,39232824,23_to_27,Male,HCMC,2020-01-11,2020-06,2020-01,Current
39050615,5865476015,2020-06-08,50000,15,,4,Vietnamobile,2000.0,2020-06,Monday,39050615,23_to_27,Male,HCMC,2017-09-02,2020-06,2017-09,Current
49171786,5867829928,2020-06-08,100000,14,,4,Vinaphone,4000.0,2020-06,Monday,49171786,28_to_32,Female,HCMC,2019-09-19,2020-06,2019-09,Current
55010397,5866399063,2020-06-08,20000,14,,4,Vinaphone,800.0,2020-06,Monday,55010397,28_to_32,Male,HCMC,2020-04-03,2020-06,2020-04,Current
41244610,5867287939,2020-06-08,50000,14,,4,Vinaphone,2000.0,2020-06,Monday,41244610,28_to_32,Male,HN,2018-05-17,2020-06,2018-05,Current
53692499,5861002284,2020-06-08,10000,12,,2,Viettel,200.0,2020-06,Monday,53692499,28_to_32,Male,HCMC,2020-02-18,2020-06,2020-02,Current
7652568,5864167131,2020-06-08,100000,12,,2,Viettel,2000.0,2020-06,Monday,7652568,28_to_32,Male,HN,2019-11-25,2020-06,2019-11,Current
48523233,5864824154,2020-06-08,50000,12,,2,Viettel,1000.0,2020-06,Monday,48523233,33_to_37,Male,Other,2019-08-07,2020-06,2019-08,Current
51879149,5863114270,2020-06-08,20000,12,,2,Viettel,400.0,2020-06,Monday,51879149,33_to_37,Female,HN,2019-12-20,2020-06,2019-12,Current
48947051,5864213586,2020-06-08,50000,14,,4,Vinaphone,2000.0,2020-06,Monday,48947051,33_to_37,Female,HN,2020-03-22,2020-06,2020-03,Current
26280521,5860681830,2020-06-08,100000,14,Mua hộ,4,Vinaphone,4000.0,2020-06,Monday,26280521,33_to_37,Male,HCMC,2017-09-11,2020-06,2017-09,Current
34009493,5860735586,2020-06-08,200000,14,,4,Vinaphone,8000.0,2020-06,Monday,34009493,33_to_37,Male,Other,2018-01-26,2020-06,2018-01,Current
50532089,5861769708,2020-06-08,100000,12,,2,Viettel,2000.0,2020-06,Monday,50532089,33_to_37,Female,Other,2019-11-08,2020-06,2019-11,Current
40070192,5867590665,2020-06-08,10000,12,,2,Viettel,200.0,2020-06,Monday,40070192,33_to_37,Male,Other,,2020-06,,Current
41514207,5863818893,2020-06-08,50000,13,,3,Mobifone,1500.0,2020-06,Monday,41514207,33_to_37,Male,HCMC,2018-12-03,2020-06,2018-12,Current
41905484,5860877346,2020-06-08,20000,12,,2,Viettel,400.0,2020-06,Monday,41905484,33_to_37,Female,HN,2020-06-08,2020-06,2020-06,New
23746846,5867299347,2020-06-08,30000,13,,3,Mobifone,900.0,2020-06,Monday,23746846,unknown,Female,Other,2019-01-24,2020-06,2019-01,Current
45984367,5863214859,2020-06-08,10000,12,,2,Viettel,200.0,2020-06,Monday,45984367,23_to_27,Female,Other,2020-01-09,2020-06,2020-01,Current
4817921,5866588504,2020-06-08,10000,12,,2,Viettel,200.0,2020-06,Monday,4817921,18_to_22,Male,HN,2019-09-22,2020-06,2019-09,Current
46759664,5861510761,2020-06-08,100000,12,,2,Viettel,2000.0,2020-06,Monday,46759664,23_to_27,Male,HCMC,2020-05-29,2020-06,2020-05,Current
44628349,5861242099,2020-06-08,20000,13,,3,Mobifone,600.0,2020-06,Monday,44628349,unknown,Female,Other,2018-12-16,2020-06,2018-12,Current
7601075,5874352637,2020-06-09,10000,13,,3,Mobifone,300.0,2020-06,Tuesday,7601075,>37,Male,HCMC,2017-08-16,2020-06,2017-08,Current
40118927,5871799451,2020-06-09,100000,13,,3,Mobifone,3000.0,2020-06,Tuesday,40118927,>37,Male,HCMC,2019-12-19,2020-06,2019-12,Current
46854083,5871967099,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,46854083,>37,Male,HCMC,2019-04-21,2020-06,2019-04,Current
5370433,5872062542,2020-06-09,30000,12,,2,Viettel,600.0,2020-06,Tuesday,5370433,18_to_22,Male,Other,2019-09-21,2020-06,2019-09,Current
52490940,5875982155,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,52490940,18_to_22,Male,Other,2020-02-15,2020-06,2020-02,Current
46880436,5873314657,2020-06-09,50000,12,,2,Viettel,1000.0,2020-06,Tuesday,46880436,18_to_22,Male,Other,2019-04-24,2020-06,2019-04,Current
41105898,5870406660,2020-06-09,50000,13,,3,Mobifone,1500.0,2020-06,Tuesday,41105898,18_to_22,Female,Other,2020-05-05,2020-06,2020-05,Current
53087617,5874037685,2020-06-09,100000,13,,3,Mobifone,3000.0,2020-06,Tuesday,53087617,18_to_22,Male,Other,2020-05-17,2020-06,2020-05,Current
54111419,5871689029,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,54111419,23_to_27,Male,Other,2020-03-02,2020-06,2020-03,Current
42618522,5869243076,2020-06-09,50000,12,,2,Viettel,1000.0,2020-06,Tuesday,42618522,23_to_27,Male,Other,2019-10-07,2020-06,2019-10,Current
52453976,5875726151,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,52453976,23_to_27,Male,Other,2020-01-26,2020-06,2020-01,Current
35751106,5872462860,2020-06-09,20000,15,,4,Vietnamobile,800.0,2020-06,Tuesday,35751106,23_to_27,Male,Other,2019-09-26,2020-06,2019-09,Current
54917383,5876487257,2020-06-09,100000,12,,2,Viettel,2000.0,2020-06,Tuesday,54917383,23_to_27,Male,Other,2020-03-31,2020-06,2020-03,Current
36771849,5875115208,2020-06-09,30000,14,,4,Vinaphone,1200.0,2020-06,Tuesday,36771849,23_to_27,Male,Other,2016-12-10,2020-06,2016-12,Current
54431318,5878345768,2020-06-09,50000,12,,2,Viettel,1000.0,2020-06,Tuesday,54431318,23_to_27,Male,Other,2020-03-14,2020-06,2020-03,Current
40602991,5875543046,2020-06-09,100000,13,,3,Mobifone,3000.0,2020-06,Tuesday,40602991,23_to_27,Male,Other,2019-11-02,2020-06,2019-11,Current
41211001,5871399750,2020-06-09,20000,13,,3,Mobifone,600.0,2020-06,Tuesday,41211001,23_to_27,Female,Other,2018-03-01,2020-06,2018-03,Current
48306278,5871790413,2020-06-09,50000,14,,4,Vinaphone,2000.0,2020-06,Tuesday,48306278,28_to_32,Male,Other,2019-09-03,2020-06,2019-09,Current
42907378,5875980745,2020-06-09,10000,12,,2,Viettel,200.0,2020-06,Tuesday,42907378,18_to_22,Male,HCMC,2020-01-16,2020-06,2020-01,Current
44700186,5875985785,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,44700186,18_to_22,Male,HCMC,2018-12-20,2020-06,2018-12,Current
49340074,5870601709,2020-06-09,100000,12,,2,Viettel,2000.0,2020-06,Tuesday,49340074,23_to_27,Male,HCMC,2019-09-16,2020-06,2019-09,Current
37403480,5873133264,2020-06-09,30000,13,,3,Mobifone,900.0,2020-06,Tuesday,37403480,23_to_27,Male,HN,2020-02-21,2020-06,2020-02,Current
21233603,5873880752,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,21233603,28_to_32,Male,HN,2019-08-27,2020-06,2019-08,Current
53775015,5869923078,2020-06-09,20000,14,,4,Vinaphone,800.0,2020-06,Tuesday,53775015,28_to_32,Male,HCMC,2020-03-16,2020-06,2020-03,Current
23747354,5874964757,2020-06-09,100000,13,,3,Mobifone,3000.0,2020-06,Tuesday,23747354,28_to_32,Female,HCMC,2020-03-09,2020-06,2020-03,Current
36446852,5874774189,2020-06-09,100000,12,,2,Viettel,2000.0,2020-06,Tuesday,36446852,28_to_32,Female,HCMC,2018-09-11,2020-06,2018-09,Current
25557347,5874401052,2020-06-09,10000,13,,3,Mobifone,300.0,2020-06,Tuesday,25557347,33_to_37,Male,Other,2017-08-26,2020-06,2017-08,Current
32866540,5870648107,2020-06-09,50000,13,,3,Mobifone,1500.0,2020-06,Tuesday,32866540,33_to_37,Male,Other,2017-09-22,2020-06,2017-09,Current
44481573,5876451432,2020-06-09,50000,13,,3,Mobifone,1500.0,2020-06,Tuesday,44481573,33_to_37,Male,HCMC,2019-08-06,2020-06,2019-08,Current
39352663,5869484131,2020-06-09,30000,13,,3,Mobifone,900.0,2020-06,Tuesday,39352663,28_to_32,Male,Other,2017-06-29,2020-06,2017-06,Current
43325998,5877766981,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,43325998,33_to_37,Female,Other,2020-05-04,2020-06,2020-05,Current
3832687,5870604444,2020-06-09,100000,12,,2,Viettel,2000.0,2020-06,Tuesday,3832687,33_to_37,Female,Other,2017-03-04,2020-06,2017-03,Current
35315829,5874262514,2020-06-09,100000,14,,4,Vinaphone,4000.0,2020-06,Tuesday,35315829,33_to_37,Female,Other,2016-07-29,2020-06,2016-07,Current
49769444,5876689744,2020-06-09,50000,12,,2,Viettel,1000.0,2020-06,Tuesday,49769444,33_to_37,Female,Other,2019-10-05,2020-06,2019-10,Current
49464261,5868859430,2020-06-09,100000,12,,2,Viettel,2000.0,2020-06,Tuesday,49464261,33_to_37,Female,Other,2019-09-20,2020-06,2019-09,Current
45587789,5878346619,2020-06-09,20000,14,,4,Vinaphone,800.0,2020-06,Tuesday,45587789,33_to_37,Male,Other,2019-07-17,2020-06,2019-07,Current
49565341,5872392998,2020-06-09,50000,12,,2,Viettel,1000.0,2020-06,Tuesday,49565341,33_to_37,Male,HN,2019-10-29,2020-06,2019-10,Current
55926237,5873252168,2020-06-09,20000,12,,2,Viettel,400.0,2020-06,Tuesday,55926237,unknown,Male,HN,2020-05-13,2020-06,2020-05,Current
42366078,5876359230,2020-06-09,100000,14,Mua hộ,4,Vinaphone,4000.0,2020-06,Tuesday,42366078,28_to_32,Male,HN,2019-01-18,2020-06,2019-01,Current
41193954,5875103786,2020-06-09,100000,13,Mua hộ,3,Mobifone,3000.0,2020-06,Tuesday,41193954,28_to_32,Male,HCMC,2019-01-10,2020-06,2019-01,Current
50545289,5875157226,2020-06-09,50000,13,Mua hộ,3,Mobifone,1500.0,2020-06,Tuesday,50545289,28_to_32,Female,Unknown,2019-11-07,2020-06,2019-11,Current
41695045,5798607234,2020-06-10,10000,13,,3,Mobifone,300.0,2020-06,Wednesday,41695045,18_to_22,Male,Other,2018-06-14,2020-06,2018-06,Current
40439725,5800313416,2020-06-10,20000,13,Mua hộ,3,Mobifone,600.0,2020-06,Wednesday,40439725,23_to_27,Female,Other,2017-12-23,2020-06,2017-12,Current
43491288,5796704688,2020-06-10,20000,12,Mua hộ,2,Viettel,400.0,2020-06,Wednesday,43491288,18_to_22,Female,HN,2018-09-26,2020-06,2018-09,Current
32020088,5796496921,2020-06-10,50000,12,,2,Viettel,1000.0,2020-06,Wednesday,32020088,23_to_27,Male,HN,2016-09-16,2020-06,2016-09,Current
43247391,5807633313,2020-06-10,30000,12,,2,Viettel,600.0,2020-06,Wednesday,43247391,23_to_27,Female,Other,2020-03-24,2020-06,2020-03,Current
51679418,5813209032,2020-06-10,50000,12,,2,Viettel,1000.0,2020-06,Wednesday,51679418,28_to_32,Male,Other,2019-12-14,2020-06,2019-12,Current
45937722,5807264265,2020-06-10,30000,14,,4,Vinaphone,1200.0,2020-06,Wednesday,45937722,23_to_27,Male,HCMC,2019-02-25,2020-06,2019-02,Current
18151140,5807324231,2020-06-10,20000,12,,2,Viettel,400.0,2020-06,Wednesday,18151140,23_to_27,Female,HCMC,2020-02-09,2020-06,2020-02,Current
34547474,5812090532,2020-06-10,50000,13,,3,Mobifone,1500.0,2020-06,Wednesday,34547474,28_to_32,Female,HCMC,2019-10-17,2020-06,2019-10,Current
45146282,5885679813,2020-06-10,10000,13,,3,Mobifone,300.0,2020-06,Wednesday,45146282,28_to_32,Male,Other,2019-11-19,2020-06,2019-11,Current
43698872,5879725149,2020-06-10,10000,15,,4,Vietnamobile,400.0,2020-06,Wednesday,43698872,>37,Male,Other,2019-02-11,2020-06,2019-02,Current
45259184,5888747446,2020-06-10,20000,15,,4,Vietnamobile,800.0,2020-06,Wednesday,45259184,>37,Female,HCMC,2019-02-13,2020-06,2019-02,Current
46432614,5884111721,2020-06-10,50000,12,,2,Viettel,1000.0,2020-06,Wednesday,46432614,>37,Male,HCMC,2019-04-04,2020-06,2019-04,Current
42866727,5880261756,2020-06-10,50000,12,,2,Viettel,1000.0,2020-06,Wednesday,42866727,>37,Female,HCMC,2018-08-20,2020-06,2018-08,Current
40700121,5821967781,2020-06-10,10000,15,,4,Vietnamobile,400.0,2020-06,Wednesday,40700121,18_to_22,Female,HCMC,2020-01-27,2020-06,2020-01,Current
54851148,5822336674,2020-06-10,20000,12,,2,Viettel,400.0,2020-06,Wednesday,54851148,18_to_22,Male,HN,2020-04-10,2020-06,2020-04,Current
23406357,5836767610,2020-06-10,50000,13,,3,Mobifone,1500.0,2020-06,Wednesday,23406357,23_to_27,Male,Other,2019-01-01,2020-06,2019-01,Current
41045366,5833371528,2020-06-10,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Wednesday,41045366,23_to_27,Female,HN,2019-04-10,2020-06,2019-04,Current
53790281,5852600021,2020-06-10,20000,12,,2,Viettel,400.0,2020-06,Wednesday,53790281,18_to_22,Female,Other,2020-02-24,2020-06,2020-02,Current
49545188,5852799279,2020-06-10,30000,12,,2,Viettel,600.0,2020-06,Wednesday,49545188,18_to_22,Male,HCMC,2019-09-25,2020-06,2019-09,Current
42857962,5851581325,2020-06-10,100000,12,Mua hộ,2,Viettel,2000.0,2020-06,Wednesday,42857962,18_to_22,Male,HN,2019-03-16,2020-06,2019-03,Current
30101568,5858629084,2020-06-10,10000,14,,4,Vinaphone,400.0,2020-06,Wednesday,30101568,18_to_22,Male,HCMC,2019-04-02,2020-06,2019-04,Current
11357487,5797864249,2020-06-10,100000,13,Mua hộ,3,Mobifone,3000.0,2020-06,Wednesday,11357487,>37,Male,Unknown,2019-01-24,2020-06,2019-01,Current
51622330,5889523530,2020-06-10,100000,12,,2,Viettel,2000.0,2020-06,Wednesday,51622330,18_to_22,Male,Other,2019-12-15,2020-06,2019-12,Current
56431741,5889525630,2020-06-10,20000,12,,2,Viettel,400.0,2020-06,Wednesday,56431741,18_to_22,Male,Other,2020-06-10,2020-06,2020-06,New
49997172,5883711816,2020-06-10,20000,12,,2,Viettel,400.0,2020-06,Wednesday,49997172,23_to_27,Female,Other,2019-10-20,2020-06,2019-10,Current
