user_id,order_id,date,amount,merchant_id,purchase_status,month,year,week,weekday,first_tran_date,tenure_days,first_tran_month,tran_month,type_user,total_tx,rate_pct,revenue
39437251,5820026144,2020-06-03,100000,13,Purchase on behalf of someone,6,2020,23,Wednesday,2017-09-09,998.0,2017-09,2020-06,Current,1,3,3000.0
37346379,5818737053,2020-06-03,100000,12,Purchase on behalf of someone,6,2020,23,Wednesday,2019-09-06,271.0,2019-09,2020-06,Current,1,2,2000.0
43646531,5819343787,2020-06-03,100000,12,Purchase on behalf of someone,6,2020,23,Wednesday,2018-12-30,521.0,2018-12,2020-06,Current,1,2,2000.0
40093063,5818973301,2020-06-03,100000,12,Purchase on behalf of someone,6,2020,23,Wednesday,,,,2020-06,Current,1,2,2000.0
8125165,5820739760,2020-06-03,50000,13,,6,2020,23,Wednesday,2020-02-05,119.0,2020-02,2020-06,Current,1,3,1500.0
38909516,5819960177,2020-06-03,10000,12,,6,2020,23,Wednesday,2020-02-05,119.0,2020-02,2020-06,Current,1,2,200.0
41882165,5815029583,2020-06-03,200000,13,Purchase on behalf of someone,6,2020,23,Wednesday,2018-05-19,746.0,2018-05,2020-06,Current,1,3,6000.0
47557621,5817562703,2020-06-03,50000,12,,6,2020,23,Wednesday,2019-06-09,360.0,2019-06,2020-06,Current,1,2,1000.0
49601434,5814839052,2020-06-03,100000,12,,6,2020,23,Wednesday,2019-11-30,186.0,2019-11,2020-06,Current,1,2,2000.0
12450406,5826817378,2020-06-04,20000,13,,6,2020,23,Thursday,2016-09-22,1351.0,2016-09,2020-06,Current,1,3,600.0
36980783,5823267265,2020-06-04,50000,14,,6,2020,23,Thursday,2017-06-06,1094.0,2017-06,2020-06,Current,1,4,2000.0
27932849,5831348618,2020-06-04,20000,12,,6,2020,23,Thursday,2020-03-20,76.0,2020-03,2020-06,Current,1,2,400.0
46764173,5825272495,2020-06-04,50000,12,,6,2020,23,Thursday,2019-04-15,416.0,2019-04,2020-06,Current,1,2,1000.0
46575818,5824307637,2020-06-04,50000,12,,6,2020,23,Thursday,2019-04-01,430.0,2019-04,2020-06,Current,1,2,1000.0
47739405,5830731579,2020-06-04,50000,12,,6,2020,23,Thursday,2019-09-25,253.0,2019-09,2020-06,Current,1,2,1000.0
9660549,5824406879,2020-06-04,10000,12,,6,2020,23,Thursday,2018-06-03,732.0,2018-06,2020-06,Current,1,2,200.0
49995930,5831259780,2020-06-04,20000,15,,6,2020,23,Thursday,2019-11-14,203.0,2019-11,2020-06,Current,1,4,800.0
43666375,5826871712,2020-06-04,10000,12,,6,2020,23,Thursday,2019-04-23,408.0,2019-04,2020-06,Current,1,2,200.0
39689439,5829099021,2020-06-04,20000,12,,6,2020,23,Thursday,2017-08-07,1032.0,2017-08,2020-06,Current,1,2,400.0
55789348,5823491025,2020-06-04,50000,12,,6,2020,23,Thursday,2020-05-06,29.0,2020-05,2020-06,Current,4,2,1000.0
55789348,5823491025,2020-06-04,50000,12,,6,2020,23,Thursday,2020-05-06,29.0,2020-05,2020-06,Current,4,2,1000.0
53640147,5823629956,2020-06-04,50000,13,,6,2020,23,Thursday,2020-02-15,110.0,2020-02,2020-06,Current,1,3,1500.0
1598936,5830754435,2020-06-04,200000,12,,6,2020,23,Thursday,2018-06-30,705.0,2018-06,2020-06,Current,1,2,4000.0
40949136,5825586229,2020-06-04,20000,13,,6,2020,23,Thursday,2018-02-02,853.0,2018-02,2020-06,Current,1,3,600.0
53180485,5827166638,2020-06-04,100000,12,Purchase on behalf of someone,6,2020,23,Thursday,2020-02-05,120.0,2020-02,2020-06,Current,1,2,2000.0
32306562,5831262906,2020-06-04,50000,13,,6,2020,23,Thursday,2019-10-27,221.0,2019-10,2020-06,Current,1,3,1500.0
44697693,5827204445,2020-06-04,20000,13,,6,2020,23,Thursday,2018-12-20,532.0,2018-12,2020-06,Current,1,3,600.0
48854346,5829797065,2020-06-04,10000,13,,6,2020,23,Thursday,2019-10-08,240.0,2019-10,2020-06,Current,1,3,300.0
40824751,5826649768,2020-06-04,100000,14,Purchase on behalf of someone,6,2020,23,Thursday,2018-06-14,721.0,2018-06,2020-06,Current,1,4,4000.0
27336157,5826290355,2020-06-04,50000,14,,6,2020,23,Thursday,2018-11-12,570.0,2018-11,2020-06,Current,1,4,2000.0
42918854,5826491271,2020-06-04,10000,13,,6,2020,23,Thursday,2019-12-01,186.0,2019-12,2020-06,Current,1,3,300.0
35819911,5824181747,2020-06-04,50000,12,,6,2020,23,Thursday,2016-07-30,1405.0,2016-07,2020-06,Current,1,2,1000.0
33594663,5829518095,2020-06-04,20000,12,,6,2020,23,Thursday,2017-12-30,887.0,2017-12,2020-06,Current,1,2,400.0
52249682,5833857376,2020-06-05,10000,14,,6,2020,23,Friday,2020-06-02,3.0,2020-06,2020-06,New,1,4,400.0
33645418,5838361359,2020-06-05,500000,14,Purchase on behalf of someone,6,2020,23,Friday,2017-05-18,1114.0,2017-05,2020-06,Current,1,4,20000.0
32319789,5840133384,2020-06-05,20000,15,,6,2020,23,Friday,2020-05-01,35.0,2020-05,2020-06,Current,1,4,800.0
49277993,5836584488,2020-06-05,30000,12,,6,2020,23,Friday,2019-11-04,214.0,2019-11,2020-06,Current,1,2,600.0
11248622,5838994055,2020-06-05,10000,12,,6,2020,23,Friday,2020-05-11,25.0,2020-05,2020-06,Current,1,2,200.0
11784295,5838845335,2020-06-05,50000,12,,6,2020,23,Friday,2020-02-18,108.0,2020-02,2020-06,Current,1,2,1000.0
13995722,5834055258,2020-06-05,10000,12,,6,2020,23,Friday,2017-11-21,927.0,2017-11,2020-06,Current,1,2,200.0
41032585,5839771216,2020-06-05,30000,12,,6,2020,23,Friday,2018-06-26,710.0,2018-06,2020-06,Current,1,2,600.0
35756803,5832346880,2020-06-05,20000,14,,6,2020,23,Friday,2020-03-04,93.0,2020-03,2020-06,Current,1,4,800.0
27403320,5836766704,2020-06-05,10000,13,,6,2020,23,Friday,2019-07-10,331.0,2019-07,2020-06,Current,1,3,300.0
49820114,5837013056,2020-06-05,20000,12,,6,2020,23,Friday,2020-02-22,104.0,2020-02,2020-06,Current,1,2,400.0
15396693,5833659290,2020-06-05,20000,12,,6,2020,23,Friday,2019-12-25,163.0,2019-12,2020-06,Current,1,2,400.0
55497430,5833726721,2020-06-05,200000,12,Purchase on behalf of someone,6,2020,23,Friday,2020-05-03,33.0,2020-05,2020-06,Current,1,2,4000.0
48923833,5834373626,2020-06-05,50000,14,,6,2020,23,Friday,2019-08-30,280.0,2019-08,2020-06,Current,1,4,2000.0
42351256,5834322234,2020-06-05,10000,12,,6,2020,23,Friday,2019-11-11,207.0,2019-11,2020-06,Current,1,2,200.0
47628375,5831812634,2020-06-05,100000,12,Purchase on behalf of someone,6,2020,23,Friday,2019-09-05,274.0,2019-09,2020-06,Current,1,2,2000.0
36442373,5835824158,2020-06-05,50000,15,,6,2020,23,Friday,2017-11-26,922.0,2017-11,2020-06,Current,1,4,2000.0
43992133,5831783540,2020-06-05,50000,13,,6,2020,23,Friday,2019-12-22,166.0,2019-12,2020-06,Current,1,3,1500.0
28580605,5835900978,2020-06-05,200000,14,Purchase on behalf of someone,6,2020,23,Friday,2020-01-07,150.0,2020-01,2020-06,Current,1,4,8000.0
48090878,5833581094,2020-06-05,50000,13,,6,2020,23,Friday,2020-04-18,48.0,2020-04,2020-06,Current,1,3,1500.0
47709620,5833265013,2020-06-05,200000,13,Purchase on behalf of someone,6,2020,23,Friday,2019-06-18,353.0,2019-06,2020-06,Current,1,3,6000.0
46876488,5838748974,2020-06-05,50000,13,,6,2020,23,Friday,2019-08-15,295.0,2019-08,2020-06,Current,1,3,1500.0
42877576,5836020616,2020-06-05,50000,14,,6,2020,23,Friday,2019-04-09,423.0,2019-04,2020-06,Current,1,4,2000.0
41268883,5831792910,2020-06-05,50000,13,Purchase on behalf of someone,6,2020,23,Friday,2018-03-07,821.0,2018-03,2020-06,Current,1,3,1500.0
46262188,5832457547,2020-06-05,50000,12,,6,2020,23,Friday,2019-03-09,454.0,2019-03,2020-06,Current,1,2,1000.0
41368495,5840465173,2020-06-05,100000,14,Purchase on behalf of someone,6,2020,23,Friday,2020-02-21,105.0,2020-02,2020-06,Current,1,4,4000.0
54884648,5841400501,2020-06-05,20000,15,,6,2020,23,Friday,2020-06-05,0.0,2020-06,2020-06,New,1,4,800.0
40152798,5834190661,2020-06-05,10000,13,,6,2020,23,Friday,2020-01-23,134.0,2020-01,2020-06,Current,1,3,300.0
39118322,5838636743,2020-06-05,100000,14,Purchase on behalf of someone,6,2020,23,Friday,2019-06-26,345.0,2019-06,2020-06,Current,1,4,4000.0
879753,5836766384,2020-06-05,50000,13,,6,2020,23,Friday,2020-02-16,110.0,2020-02,2020-06,Current,1,3,1500.0
39013285,5833494270,2020-06-05,20000,12,,6,2020,23,Friday,2018-10-29,585.0,2018-10,2020-06,Current,1,2,400.0
53926975,5847186710,2020-06-06,100000,14,Purchase on behalf of someone,6,2020,23,Saturday,2020-02-27,100.0,2020-02,2020-06,Current,1,4,4000.0
30098463,5845543743,2020-06-06,50000,13,,6,2020,23,Saturday,2018-06-13,724.0,2018-06,2020-06,Current,1,3,1500.0
50837344,5847272436,2020-06-06,100000,13,Purchase on behalf of someone,6,2020,23,Saturday,2019-12-04,185.0,2019-12,2020-06,Current,1,3,3000.0
55075854,5849823254,2020-06-06,100000,12,Purchase on behalf of someone,6,2020,23,Saturday,2020-04-14,53.0,2020-04,2020-06,Current,1,2,2000.0
50949622,5849948075,2020-06-06,20000,12,,6,2020,23,Saturday,2020-01-27,131.0,2020-01,2020-06,Current,1,2,400.0
53944912,5848236997,2020-06-06,100000,12,Purchase on behalf of someone,6,2020,23,Saturday,2020-03-02,96.0,2020-03,2020-06,Current,1,2,2000.0
49271303,5843304577,2020-06-06,200000,12,Purchase on behalf of someone,6,2020,23,Saturday,2020-01-24,134.0,2020-01,2020-06,Current,1,2,4000.0
8402905,5841863365,2020-06-06,10000,12,,6,2020,23,Saturday,2019-05-31,372.0,2019-05,2020-06,Current,1,2,200.0
44906812,5847734843,2020-06-06,20000,12,,6,2020,23,Saturday,2019-05-27,376.0,2019-05,2020-06,Current,1,2,400.0
49295204,5849996108,2020-06-06,20000,13,,6,2020,23,Saturday,2019-10-07,243.0,2019-10,2020-06,Current,1,3,600.0
38702875,5847180585,2020-06-06,10000,14,,6,2020,23,Saturday,2017-04-28,1135.0,2017-04,2020-06,Current,1,4,400.0
54109444,5844381829,2020-06-06,10000,15,,6,2020,23,Saturday,2020-03-02,96.0,2020-03,2020-06,Current,1,4,400.0
34997387,5844436177,2020-06-06,10000,14,,6,2020,23,Saturday,2016-02-08,1580.0,2016-02,2020-06,Current,1,4,400.0
46839077,5843798165,2020-06-06,20000,12,,6,2020,23,Saturday,2019-12-13,176.0,2019-12,2020-06,Current,1,2,400.0
43440627,5849844607,2020-06-06,10000,14,,6,2020,23,Saturday,2019-12-04,185.0,2019-12,2020-06,Current,1,4,400.0
38854435,5847194512,2020-06-06,50000,12,,6,2020,23,Saturday,2019-04-14,419.0,2019-04,2020-06,Current,1,2,1000.0
55127320,5845996054,2020-06-06,10000,14,,6,2020,23,Saturday,2020-04-09,58.0,2020-04,2020-06,Current,1,4,400.0
47642075,5848723188,2020-06-06,20000,12,,6,2020,23,Saturday,2019-06-14,358.0,2019-06,2020-06,Current,2,2,400.0
48099818,5850035624,2020-06-06,50000,15,,6,2020,23,Saturday,2020-05-07,30.0,2020-05,2020-06,Current,1,4,2000.0
55952065,5847035286,2020-06-06,50000,13,,6,2020,23,Saturday,2020-05-16,21.0,2020-05,2020-06,Current,1,3,1500.0
48349698,5846986897,2020-06-06,100000,12,Purchase on behalf of someone,6,2020,23,Saturday,2019-11-21,198.0,2019-11,2020-06,Current,1,2,2000.0
10868836,5850650584,2020-06-06,10000,12,,6,2020,23,Saturday,2019-05-08,395.0,2019-05,2020-06,Current,1,2,200.0
17745844,5847435506,2020-06-06,300000,14,Purchase on behalf of someone,6,2020,23,Saturday,2018-12-18,536.0,2018-12,2020-06,Current,1,4,12000.0
44332190,5841867381,2020-06-06,30000,12,,6,2020,23,Saturday,2020-03-19,79.0,2020-03,2020-06,Current,2,2,600.0
20010961,5844241878,2020-06-06,20000,12,,6,2020,23,Saturday,2019-12-08,181.0,2019-12,2020-06,Current,1,2,400.0
36411453,5842028359,2020-06-06,10000,14,,6,2020,23,Saturday,2018-09-18,627.0,2018-09,2020-06,Current,1,4,400.0
44112735,5844872788,2020-06-06,100000,12,Purchase on behalf of someone,6,2020,23,Saturday,2018-11-09,575.0,2018-11,2020-06,Current,1,2,2000.0
49601085,5846655198,2020-06-06,20000,15,,6,2020,23,Saturday,2019-09-27,253.0,2019-09,2020-06,Current,1,4,800.0
15901521,5848959696,2020-06-06,10000,13,,6,2020,23,Saturday,2018-09-12,633.0,2018-09,2020-06,Current,1,3,300.0
24330447,5848634949,2020-06-06,100000,12,Purchase on behalf of someone,6,2020,23,Saturday,2019-12-08,181.0,2019-12,2020-06,Current,1,2,2000.0
15344202,5848640170,2020-06-06,10000,13,Purchase on behalf of someone,6,2020,23,Saturday,2020-01-12,146.0,2020-01,2020-06,Current,1,3,300.0
42103494,5846949934,2020-06-06,20000,12,,6,2020,23,Saturday,2018-11-25,559.0,2018-11,2020-06,Current,1,2,400.0
19493027,5844201908,2020-06-06,100000,13,Purchase on behalf of someone,6,2020,23,Saturday,2020-03-05,93.0,2020-03,2020-06,Current,1,3,3000.0
4741365,5844574243,2020-06-06,100000,13,Purchase on behalf of someone,6,2020,23,Saturday,2019-02-27,465.0,2019-02,2020-06,Current,1,3,3000.0
41357195,5848960765,2020-06-06,20000,13,,6,2020,23,Saturday,2018-03-21,808.0,2018-03,2020-06,Current,1,3,600.0
33238551,5845261522,2020-06-06,50000,14,,6,2020,23,Saturday,2020-06-06,0.0,2020-06,2020-06,New,1,4,2000.0
32239701,5843475667,2020-06-06,50000,13,,6,2020,23,Saturday,2020-05-01,36.0,2020-05,2020-06,Current,1,3,1500.0
30069016,5850099999,2020-06-06,50000,12,,6,2020,23,Saturday,2020-04-20,47.0,2020-04,2020-06,Current,1,2,1000.0
47877660,5856114179,2020-06-07,10000,12,,6,2020,23,Sunday,2020-04-02,66.0,2020-04,2020-06,Current,1,2,200.0
49031504,5855807238,2020-06-07,20000,13,,6,2020,23,Sunday,2019-08-31,281.0,2019-08,2020-06,Current,1,3,600.0
38421399,5852962875,2020-06-07,50000,14,,6,2020,23,Sunday,2017-04-03,1161.0,2017-04,2020-06,Current,1,4,2000.0
41194230,5852953096,2020-06-07,100000,14,Purchase on behalf of someone,6,2020,23,Sunday,2019-09-22,259.0,2019-09,2020-06,Current,1,4,4000.0
44776750,5853816812,2020-06-07,20000,12,,6,2020,23,Sunday,2019-07-20,323.0,2019-07,2020-06,Current,1,2,400.0
39862625,5853895081,2020-06-07,20000,13,,6,2020,23,Sunday,2020-06-07,0.0,2020-06,2020-06,New,1,3,600.0
41200425,5855794363,2020-06-07,100000,12,Purchase on behalf of someone,6,2020,23,Sunday,2018-02-28,830.0,2018-02,2020-06,Current,1,2,2000.0
17477483,5857617238,2020-06-07,20000,12,,6,2020,23,Sunday,2019-10-10,241.0,2019-10,2020-06,Current,1,2,400.0
41030409,5857213713,2020-06-07,30000,12,,6,2020,23,Sunday,2020-02-07,121.0,2020-02,2020-06,Current,1,2,600.0
42307744,5857333455,2020-06-07,50000,14,,6,2020,23,Sunday,2019-11-18,202.0,2019-11,2020-06,Current,1,4,2000.0
40841312,5859031271,2020-06-07,30000,12,,6,2020,23,Sunday,2019-08-10,302.0,2019-08,2020-06,Current,1,2,600.0
45849066,5854058114,2020-06-07,20000,12,,6,2020,23,Sunday,2019-03-01,464.0,2019-03,2020-06,Current,1,2,400.0
49926084,5858945851,2020-06-07,20000,14,,6,2020,23,Sunday,2020-02-20,108.0,2020-02,2020-06,Current,1,4,800.0
48267376,5856876966,2020-06-07,20000,15,,6,2020,23,Sunday,2019-12-24,166.0,2019-12,2020-06,Current,1,4,800.0
44073348,5855303656,2020-06-07,50000,13,,6,2020,23,Sunday,2018-11-05,580.0,2018-11,2020-06,Current,1,3,1500.0
9804930,5853315819,2020-06-07,50000,13,,6,2020,23,Sunday,2018-03-31,799.0,2018-03,2020-06,Current,1,3,1500.0
19586201,5857871183,2020-06-07,10000,12,,6,2020,23,Sunday,2019-03-29,436.0,2019-03,2020-06,Current,1,2,200.0
10141228,5854337171,2020-06-07,100000,12,Purchase on behalf of someone,6,2020,23,Sunday,2017-10-04,977.0,2017-10,2020-06,Current,1,2,2000.0
46004886,5852274293,2020-06-07,100000,12,Purchase on behalf of someone,6,2020,23,Sunday,2020-01-22,137.0,2020-01,2020-06,Current,1,2,2000.0
48856301,5853026725,2020-06-07,10000,13,,6,2020,23,Sunday,2019-12-24,166.0,2019-12,2020-06,Current,1,3,300.0
43729056,5855687912,2020-06-07,10000,14,,6,2020,23,Sunday,2019-11-08,212.0,2019-11,2020-06,Current,1,4,400.0
52411508,5852308101,2020-06-07,50000,14,,6,2020,23,Sunday,2020-03-19,80.0,2020-03,2020-06,Current,1,4,2000.0
50586206,5851450611,2020-06-07,20000,14,,6,2020,23,Sunday,2019-11-15,205.0,2019-11,2020-06,Current,1,4,800.0
37376731,5853591572,2020-06-07,50000,14,,6,2020,23,Sunday,2020-02-06,122.0,2020-02,2020-06,Current,1,4,2000.0
46062154,5852489955,2020-06-07,100000,13,Purchase on behalf of someone,6,2020,23,Sunday,2019-02-26,467.0,2019-02,2020-06,Current,1,3,3000.0
48148039,5852868536,2020-06-07,50000,12,,6,2020,23,Sunday,2019-07-15,328.0,2019-07,2020-06,Current,1,2,1000.0
51530059,5852383123,2020-06-07,100000,13,,6,2020,23,Sunday,2020-06-07,0.0,2020-06,2020-06,New,1,3,3000.0
3571826,5863251392,2020-06-08,10000,13,,6,2020,24,Monday,2019-11-27,194.0,2019-11,2020-06,Current,1,3,300.0
9678966,5859998694,2020-06-08,100000,12,Purchase on behalf of someone,6,2020,24,Monday,2019-01-16,509.0,2019-01,2020-06,Current,1,2,2000.0
5482820,5864683831,2020-06-08,10000,12,,6,2020,24,Monday,2017-05-08,1127.0,2017-05,2020-06,Current,1,2,200.0
34074086,5864893706,2020-06-08,20000,12,,6,2020,24,Monday,2017-08-03,1040.0,2017-08,2020-06,Current,1,2,400.0
43871689,5867040543,2020-06-08,10000,13,,6,2020,24,Monday,2018-11-02,584.0,2018-11,2020-06,Current,1,3,300.0
47025244,5861372485,2020-06-08,20000,14,,6,2020,24,Monday,2019-05-02,403.0,2019-05,2020-06,Current,1,4,800.0
42059716,5861895501,2020-06-08,200000,14,Purchase on behalf of someone,6,2020,24,Monday,2019-01-23,502.0,2019-01,2020-06,Current,1,4,8000.0
36916388,5864622054,2020-06-08,10000,13,,6,2020,24,Monday,2019-10-23,229.0,2019-10,2020-06,Current,1,3,300.0
2297429,5866595189,2020-06-08,10000,12,,6,2020,24,Monday,2020-05-15,24.0,2020-05,2020-06,Current,1,2,200.0
52345961,5860348906,2020-06-08,50000,14,,6,2020,24,Monday,2020-01-05,155.0,2020-01,2020-06,Current,1,4,2000.0
47691758,5859214768,2020-06-08,100000,12,,6,2020,24,Monday,2019-06-20,354.0,2019-06,2020-06,Current,1,2,2000.0
42105821,5864653260,2020-06-08,20000,12,,6,2020,24,Monday,2018-06-12,727.0,2018-06,2020-06,Current,1,2,400.0
49117421,5868149582,2020-06-08,10000,13,,6,2020,24,Monday,2019-10-26,226.0,2019-10,2020-06,Current,1,3,300.0
53874599,5868507622,2020-06-08,50000,12,,6,2020,24,Monday,2020-03-09,91.0,2020-03,2020-06,Current,1,2,1000.0
39232824,5868713717,2020-06-08,10000,12,,6,2020,24,Monday,2020-01-11,149.0,2020-01,2020-06,Current,1,2,200.0
39050615,5865476015,2020-06-08,50000,15,,6,2020,24,Monday,2017-09-02,1010.0,2017-09,2020-06,Current,1,4,2000.0
49171786,5867829928,2020-06-08,100000,14,,6,2020,24,Monday,2019-09-19,263.0,2019-09,2020-06,Current,1,4,4000.0
55010397,5866399063,2020-06-08,20000,14,,6,2020,24,Monday,2020-04-03,66.0,2020-04,2020-06,Current,1,4,800.0
41244610,5867287939,2020-06-08,50000,14,,6,2020,24,Monday,2018-05-17,753.0,2018-05,2020-06,Current,1,4,2000.0
53692499,5861002284,2020-06-08,10000,12,,6,2020,24,Monday,2020-02-18,111.0,2020-02,2020-06,Current,1,2,200.0
7652568,5864167131,2020-06-08,100000,12,,6,2020,24,Monday,2019-11-25,196.0,2019-11,2020-06,Current,1,2,2000.0
48523233,5864824154,2020-06-08,50000,12,,6,2020,24,Monday,2019-08-07,306.0,2019-08,2020-06,Current,1,2,1000.0
51879149,5863114270,2020-06-08,20000,12,,6,2020,24,Monday,2019-12-20,171.0,2019-12,2020-06,Current,1,2,400.0
48947051,5864213586,2020-06-08,50000,14,,6,2020,24,Monday,2020-03-22,78.0,2020-03,2020-06,Current,1,4,2000.0
26280521,5860681830,2020-06-08,100000,14,Purchase on behalf of someone,6,2020,24,Monday,2017-09-11,1001.0,2017-09,2020-06,Current,1,4,4000.0
34009493,5860735586,2020-06-08,200000,14,,6,2020,24,Monday,2018-01-26,864.0,2018-01,2020-06,Current,1,4,8000.0
50532089,5861769708,2020-06-08,100000,12,,6,2020,24,Monday,2019-11-08,213.0,2019-11,2020-06,Current,1,2,2000.0
40070192,5867590665,2020-06-08,10000,12,,6,2020,24,Monday,,,,2020-06,Current,1,2,200.0
41514207,5863818893,2020-06-08,50000,13,,6,2020,24,Monday,2018-12-03,553.0,2018-12,2020-06,Current,1,3,1500.0
41905484,5860877346,2020-06-08,20000,12,,6,2020,24,Monday,2020-06-08,0.0,2020-06,2020-06,New,1,2,400.0
23746846,5867299347,2020-06-08,30000,13,,6,2020,24,Monday,2019-01-24,501.0,2019-01,2020-06,Current,1,3,900.0
45984367,5863214859,2020-06-08,10000,12,,6,2020,24,Monday,2020-01-09,151.0,2020-01,2020-06,Current,1,2,200.0
4817921,5866588504,2020-06-08,10000,12,,6,2020,24,Monday,2019-09-22,260.0,2019-09,2020-06,Current,1,2,200.0
46759664,5861510761,2020-06-08,100000,12,,6,2020,24,Monday,2020-05-29,10.0,2020-05,2020-06,Current,1,2,2000.0
44628349,5861242099,2020-06-08,20000,13,,6,2020,24,Monday,2018-12-16,540.0,2018-12,2020-06,Current,1,3,600.0
7601075,5874352637,2020-06-09,10000,13,,6,2020,24,Tuesday,2017-08-16,1028.0,2017-08,2020-06,Current,1,3,300.0
40118927,5871799451,2020-06-09,100000,13,,6,2020,24,Tuesday,2019-12-19,173.0,2019-12,2020-06,Current,1,3,3000.0
46854083,5871967099,2020-06-09,20000,12,,6,2020,24,Tuesday,2019-04-21,415.0,2019-04,2020-06,Current,1,2,400.0
5370433,5872062542,2020-06-09,30000,12,,6,2020,24,Tuesday,2019-09-21,262.0,2019-09,2020-06,Current,1,2,600.0
52490940,5875982155,2020-06-09,20000,12,,6,2020,24,Tuesday,2020-02-15,115.0,2020-02,2020-06,Current,1,2,400.0
46880436,5873314657,2020-06-09,50000,12,,6,2020,24,Tuesday,2019-04-24,412.0,2019-04,2020-06,Current,1,2,1000.0
41105898,5870406660,2020-06-09,50000,13,,6,2020,24,Tuesday,2020-05-05,35.0,2020-05,2020-06,Current,1,3,1500.0
53087617,5874037685,2020-06-09,100000,13,,6,2020,24,Tuesday,2020-05-17,23.0,2020-05,2020-06,Current,2,3,3000.0
54111419,5871689029,2020-06-09,20000,12,,6,2020,24,Tuesday,2020-03-02,99.0,2020-03,2020-06,Current,1,2,400.0
42618522,5869243076,2020-06-09,50000,12,,6,2020,24,Tuesday,2019-10-07,246.0,2019-10,2020-06,Current,1,2,1000.0
52453976,5875726151,2020-06-09,20000,12,,6,2020,24,Tuesday,2020-01-26,135.0,2020-01,2020-06,Current,1,2,400.0
35751106,5872462860,2020-06-09,20000,15,,6,2020,24,Tuesday,2019-09-26,257.0,2019-09,2020-06,Current,1,4,800.0
54917383,5876487257,2020-06-09,100000,12,,6,2020,24,Tuesday,2020-03-31,70.0,2020-03,2020-06,Current,1,2,2000.0
36771849,5875115208,2020-06-09,30000,14,,6,2020,24,Tuesday,2016-12-10,1277.0,2016-12,2020-06,Current,1,4,1200.0
54431318,5878345768,2020-06-09,50000,12,,6,2020,24,Tuesday,2020-03-14,87.0,2020-03,2020-06,Current,1,2,1000.0
40602991,5875543046,2020-06-09,100000,13,,6,2020,24,Tuesday,2019-11-02,220.0,2019-11,2020-06,Current,1,3,3000.0
41211001,5871399750,2020-06-09,20000,13,,6,2020,24,Tuesday,2018-03-01,831.0,2018-03,2020-06,Current,1,3,600.0
48306278,5871790413,2020-06-09,50000,14,,6,2020,24,Tuesday,2019-09-03,280.0,2019-09,2020-06,Current,1,4,2000.0
42907378,5875980745,2020-06-09,10000,12,,6,2020,24,Tuesday,2020-01-16,145.0,2020-01,2020-06,Current,1,2,200.0
44700186,5875985785,2020-06-09,20000,12,,6,2020,24,Tuesday,2018-12-20,537.0,2018-12,2020-06,Current,1,2,400.0
49340074,5870601709,2020-06-09,100000,12,,6,2020,24,Tuesday,2019-09-16,267.0,2019-09,2020-06,Current,1,2,2000.0
37403480,5873133264,2020-06-09,30000,13,,6,2020,24,Tuesday,2020-02-21,109.0,2020-02,2020-06,Current,1,3,900.0
21233603,5873880752,2020-06-09,20000,12,,6,2020,24,Tuesday,2019-08-27,287.0,2019-08,2020-06,Current,1,2,400.0
53775015,5869923078,2020-06-09,20000,14,,6,2020,24,Tuesday,2020-03-16,85.0,2020-03,2020-06,Current,1,4,800.0
23747354,5874964757,2020-06-09,100000,13,,6,2020,24,Tuesday,2020-03-09,92.0,2020-03,2020-06,Current,1,3,3000.0
36446852,5874774189,2020-06-09,100000,12,,6,2020,24,Tuesday,2018-09-11,637.0,2018-09,2020-06,Current,1,2,2000.0
25557347,5874401052,2020-06-09,10000,13,,6,2020,24,Tuesday,2017-08-26,1018.0,2017-08,2020-06,Current,1,3,300.0
32866540,5870648107,2020-06-09,50000,13,,6,2020,24,Tuesday,2017-09-22,991.0,2017-09,2020-06,Current,1,3,1500.0
44481573,5876451432,2020-06-09,50000,13,,6,2020,24,Tuesday,2019-08-06,308.0,2019-08,2020-06,Current,1,3,1500.0
39352663,5869484131,2020-06-09,30000,13,,6,2020,24,Tuesday,2017-06-29,1076.0,2017-06,2020-06,Current,1,3,900.0
43325998,5877766981,2020-06-09,20000,12,,6,2020,24,Tuesday,2020-05-04,36.0,2020-05,2020-06,Current,1,2,400.0
3832687,5870604444,2020-06-09,100000,12,,6,2020,24,Tuesday,2017-03-04,1193.0,2017-03,2020-06,Current,1,2,2000.0
35315829,5874262514,2020-06-09,100000,14,,6,2020,24,Tuesday,2016-07-29,1411.0,2016-07,2020-06,Current,1,4,4000.0
49769444,5876689744,2020-06-09,50000,12,,6,2020,24,Tuesday,2019-10-05,248.0,2019-10,2020-06,Current,1,2,1000.0
49464261,5868859430,2020-06-09,100000,12,,6,2020,24,Tuesday,2019-09-20,263.0,2019-09,2020-06,Current,1,2,2000.0
45587789,5878346619,2020-06-09,20000,14,,6,2020,24,Tuesday,2019-07-17,328.0,2019-07,2020-06,Current,1,4,800.0
49565341,5872392998,2020-06-09,50000,12,,6,2020,24,Tuesday,2019-10-29,224.0,2019-10,2020-06,Current,1,2,1000.0
55926237,5873252168,2020-06-09,20000,12,,6,2020,24,Tuesday,2020-05-13,27.0,2020-05,2020-06,Current,1,2,400.0
42366078,5876359230,2020-06-09,100000,14,Purchase on behalf of someone,6,2020,24,Tuesday,2019-01-18,508.0,2019-01,2020-06,Current,1,4,4000.0
